"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.02-W6 - QED - INST. HIDRAULICOS/PNEUMATICOS",,,"QEDMP10-38407 - PAINEL CONTROLADOR DIGITAL MODELO MP-10","                                                                2    90.672,00    74.459,85    42.004,76         0,00    15.480,59    57.485,35     16.974,50    22,80","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:      2    90.672,00    74.459,85    42.004,76         0,00    15.480,59    57.485,35     16.974,50    22,80","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   138.463,32 3.065.340,93 1.848.231,55         0,00   255.141,21    86.254,17     22.921,76    21,00","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.05-M - ABK - SKIMMER",,,"ABKMD12-220V - SKIMMER SEPARADOR DE OLEO  MODELO MIGHTY  DISK 12''- 220V","                                                                2     5.593,34     4.187,17     2.392,66         0,00         0,00     2.392,66      1.794,51    42,86","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:      3     9.459,58     7.081,44     3.985,79         0,00         0,00     3.985,79      3.095,65    43,72","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   144.056,66 3.065.340,93 1.848.231,55         0,00   255.141,21    88.646,83     24.716,26    21,80","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.05-M - ABK - SKIMMER",,,"ABKSTUBE1-12 - SKIMMER SEPARADOR DE ÓLEO  MODELO TUBETASTIC  12"" 220V","                                                                1     3.866,24     2.894,27     1.593,12         0,00         0,00     1.593,12      1.301,14    44,96","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:      3     9.459,58     7.081,44     3.985,79         0,00         0,00     3.985,79      3.095,65    43,72","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   147.922,90 3.065.340,93 1.848.231,55         0,00   255.141,21    90.239,96     26.017,41    22,38","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"5K-SCASE - BOLSA SOFT DE TRANSPORTE PARA OS ANALISADORES DA SÉRIE 5000","                                                                1     3.150,30     2.583,32       549,01         0,00       509,46     1.058,47      1.524,85    59,03","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   151.073,20 3.065.340,93 1.848.231,55         0,00   255.141,21    91.298,42     27.542,26    23,18","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"BM5K0000-010-L - ANALISADOR PORTÁTIL DE GÁS MODELO BIOGAS 5000 + CALIBRAÇÃO RBC","                                                                1    84.161,22    69.113,20    37.897,68         0,00    13.181,88    51.079,56     18.033,64    26,09","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   235.234,42 3.065.340,93 1.848.231,55         0,00   255.141,21   142.377,99     45.575,89    24,25","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"BWS1-A-Y-BZ - ANALISADOR DE GASES MOD. BW SOLO COM SENSOR DE NH3 + CALIBRAÇÃO RBC","                                                                1     3.432,81     2.569,80     1.697,41         0,00         0,00     1.697,41        872,39    33,95","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   238.667,23 3.065.340,93 1.848.231,55         0,00   255.141,21   144.075,40     46.448,28    24,38","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00355-00 - FILTROS PARA ÁGUA SUBTERRÂNEA PES 0,45 CAPACIDADE 1 LITRO","                                                                5       160,70       120,31        80,14         0,00         0,00        80,14         40,16    33,38","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   238.827,93 3.065.340,93 1.848.231,55         0,00   255.141,21   144.155,54     46.488,45    24,38","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00356-00 - FILTRO PARA AMOSTRAGEM DE ÁGUA SUBTERRÂNEA PES 0,45U COM CAPACIDADE DE 5 LITROS.","                                                               17     2.180,93     1.790,97     1.479,09         0,00         0,00     1.479,09        311,88    17,41","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   241.008,86 3.065.340,93 1.848.231,55         0,00   255.141,21   145.634,63     46.800,33    24,32","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00360-00 - MANGUEIRA DE AMOSTRAGEM EM PVC CRISTAL TRANSPARENTE, MEDIDAS 1/8'' X 1,5MM","                                                                2        22,30        15,37         2,53         0,00         0,00         2,53         12,84    83,53","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   241.031,16 3.065.340,93 1.848.231,55         0,00   255.141,21   145.637,16     46.813,16    24,32","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00473-00 - MODEM SATELITAL IDP680/ST6100","                                                                1     7.130,46     5.236,92     1.728,30         0,00         0,00     1.728,30      3.508,62    67,00","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   248.161,62 3.065.340,93 1.848.231,55         0,00   255.141,21   147.365,45     50.321,79    25,46","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00475-00 - CABO ONIX BRIDGE PARA MODEM SATELITAL IDP680","                                                                1       171,47       128,36       903,62         0,00         0,00       903,62       -775,26  -603,99","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   248.333,09 3.065.340,93 1.848.231,55         0,00   255.141,21   148.269,07     49.546,53    25,05","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00511-00 - PROGRAMA SUPERVISÓRIO CLEANVIEWER - GÁS","                                                                1    29.555,48    20.045,21     8.584,95         0,00         0,00     8.584,95     11.460,26    57,17","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   277.888,57 3.065.340,93 1.848.231,55         0,00   255.141,21   156.854,02     61.006,78    28,00","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00569-00 - ESTRUTURA DE FIXAÇÃO E INSTALAÇÃO DE SONDA MULTIPARÂMETROS TIPO TUBO METÁLICO COM ATÉ 12 METROS","                                                                1    47.724,00    35.557,28     4.603,36         0,00         0,00     4.603,36     30.953,92    87,05","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   325.612,57 3.065.340,93 1.848.231,55         0,00   255.141,21   161.457,38     91.960,70    36,29","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00583-00 - COPO DE PROTEÇÃO EM AÇO INOXIDÁVEL PARA SONDA MULTIPARÂMETROS","                                                                1     2.039,74     1.519,73       116,10         0,00         0,00       116,10      1.403,64    92,36","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   327.652,31 3.065.340,93 1.848.231,55         0,00   255.141,21   161.573,47     93.364,34    36,62","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00615-00 - FILTRO DE GÁS PTFE 0,22 M ÁREA 19,6 CM2 PARA INSTRUMENTOS E APARELHOS ANALISADORES DE GÁS MODELO GEM","                                                               35     1.570,50     1.240,25       721,43         0,00        36,56       757,99        482,25    38,88","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   329.222,81 3.065.340,93 1.848.231,55         0,00   255.141,21   162.331,47     93.846,59    36,63","Não estão sendo consideradas no relatório as devoluções do período."
"MAPA DE RENTABILIDADE - ANALÍTICO POR GRUPO DE PRODUTO","Folha.:","1","001: CLEAN BRASIL - 00.628.815/0001-10","Emissão.:","15M03M2026","Tipo de Custo: 1- Custo Médio","Período : 01/10/2025 à 31/10/2025","Produto                                                       Qtde        Total        Total        Total      ICMS ST        DIFAL        Total         Valor      %","                                                                           Venda    Venda Liq  Custo Liq I                           Custo Liq II        Rentab   Rentab","Grupo : 05.07 - CEB",,,"CEBF00711-00 - MALETA PLÁSTICA ANTI-IMPACTO N. 01 PARA INSTRUMENTAÇÃO HIDROLÓGICA","                                                                3     2.808,60     2.136,67     1.277,39         0,00       256,86     1.534,25        602,42    28,19","---------------------------------------------------------------------------------------------------------------------","                                              TOTAL GRUPO:    162   638.748,38   498.734,67   269.815,60         0,00    39.445,78   309.261,38    189.473,29    37,99","----------------------------------------------------------------------------------------------------------------","                                                   TOTAIS:    749   332.031,41 3.065.340,93 1.848.231,55         0,00   255.141,21   163.865,71     94.449,02    36,56","Não estão sendo consideradas no relatório as devoluções do período."
